Region,Zone,Woreda,Pcode,Total Population,IDPs (Acute),Non-Displaced (Acute),TOTAL (Acute),IDPs (Moderate),Non-Displaced (Moderate),TOTAL (Moderate),Grand Total,IDP Male Children,IDP Female Children,IDP Male Adult,IDP Female Adult,IDP Male Elderly,IDP Female Elderly,IDP Male Children2,IDP Female Children2,IDP Male Adult2,IDP Female Adult2,IDP Male Elderly2,IDP Female Elderly2,ND Male Children,ND Female Children,ND Male Adult,ND Female Adult,ND Male Elderly,ND Female Elderly,ND Male Children2,ND Female Children3,ND Male Adult4,ND Female Adult5,ND Male Elderly6,ND Female Elderly7
Afar,Zone 5 (Hari Rasu),Samurobi Gele'alo,ET020502,39596.95337,221,697.6433488,918.6433488,0,395.9695337,395.9695337,1314.612882,51,47,49,49,14,11,0,0,0,0,0,0,193.8083672,175.9426076,154.1325034,139.9241682,17.73529398,16.10040844,110.0020647,99.86178816,87.48277409,79.41838436,10.06622667,9.138295709
Afar,Zone 5 (Hari Rasu),Dewe,ET020503,53001.97075,936,897.6638192,1833.663819,508,434.7874266,942.7874266,2776.451246,269.6509695,257.9833795,178.2548476,166.5872576,31.76177285,31.76177285,146.3490305,140.0166205,96.74515235,90.41274238,17.23822715,17.23822715,272.8585681,202.9032561,216.9997857,161.3655141,24.96913312,18.56756212,132.1602499,98.27708624,105.1048025,78.15809783,12.09390966,8.993280533
Afar,Zone 5 (Hari Rasu),Dalifage,ET020504,47315.05529,408,697.5870948,1105.587095,868,337.8793834,1205.879383,2311.466478,122.1442006,99.44200627,78.01880878,79.29780564,15.6677116,13.42946708,259.8557994,211.5579937,165.9811912,168.7021944,33.3322884,28.57053292,215.6825925,154.0385677,171.5287033,122.5042571,19.73699196,14.09598214,104.4668141,74.60925908,83.08068333,59.33547679,9.559699031,6.827451066
Afar,Zone 5 (Hari Rasu),Hadelela,ET020505,44315.03965,1541,743.0403263,2284.040326,0,359.8948564,359.8948564,2643.935183,429,395,302,313,49,53,0,0,0,0,0,0,212.864664,180.9467089,169.2876526,143.9038449,19.47912491,16.55833091,103.1019381,87.64233585,81.99522055,69.70046143,9.434799992,8.020100545
Amhara,North Gondar,Addi Arekay,ET030101,115527.4165,0,1400.325453,1400.325453,0,1155.274165,1155.274165,2555.599618,0,0,0,0,0,0,0,0,0,0,0,0,377.0401596,365.1323304,299.8536364,290.383542,34.50273159,33.41305287,311.0596574,301.2356501,247.3804634,239.5675972,28.46489318,27.56590383
Amhara,North Gondar,Beyeda,ET030102,115698.1283,0,0,0,0,1156.981283,1156.981283,1156.981283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.9603351,314.2397448,237.7580778,249.9095329,27.35769104,28.75590117
Amhara,North Gondar,Janamora,ET030103,151700.8527,0,4114.204664,4114.204664,0,1214.04504,1214.04504,5328.249704,0,0,0,0,0,0,0,0,0,0,0,0,1103.828005,1076.700467,877.8556683,856.2815975,101.0106759,98.52825025,325.7244168,317.7194544,259.0430975,252.6768869,29.80685701,29.07432743
Amhara,North Gondar,Debark,ET030104,136961.1463,0,1265.071298,1265.071298,0,519.40258,519.40258,1784.473878,0,0,0,0,0,0,0,0,0,0,0,0,339.4145993,331.0731887,269.9306672,263.296885,31.05963786,30.2963201,139.3540576,135.9293098,110.8259156,108.1022718,12.75221093,12.4388142
Amhara,North Gondar,Dabat,ET030105,170233.078,0,467.5360635,467.5360635,0,275.1565407,275.1565407,742.6926042,0,0,0,0,0,0,0,0,0,0,0,0,125.4384365,122.3556772,99.75905844,97.30739234,11.47880032,11.19669876,73.82362333,72.00934322,58.71067403,57.26780787,6.755557984,6.589534238
Amhara,West Gondar,Mirab Armacho,ET030106,19418.71534,0,0,0,0,194.1871534,194.1871534,194.1871534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.25763375,45.66155757,45.53602382,36.31386135,5.239613654,4.178463287
Amhara,Central Gondar,Tsegede (Amhara),ET030107,89390.33477,0,0,0,0,893.9033477,893.9033477,893.9033477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.6159038,233.1528705,191.3577424,185.4225187,22.01862516,21.3356872
Amhara,Central Gondar,Lay Armacho,ET030108,191530.5148,0,0,0,937,1915.305148,2852.305148,2852.305148,0,0,0,0,0,0,271.8314382,284.9248964,155.3558897,162.4319801,31.04876645,31.40702917,0,0,0,0,0,0,507.7646578,507.3470706,403.8166099,403.4845099,46.46525642,46.42704325
Amhara,Central Gondar,Wegera,ET030109,207284.6994,0,2547.171878,2547.171878,0,437.0182376,437.0182376,2984.190116,0,0,0,0,0,0,0,0,0,0,0,0,683.3981007,666.6029947,543.4949046,530.138042,62.53737337,61.00046272,117.250601,114.3690649,93.24741192,90.95577522,10.72953613,10.46584839
Amhara,Central Gondar,Gonder Zuria,ET030110,234178.1512,0,717.5073502,717.5073502,0,2341.781512,2341.781512,3059.288862,0,0,0,0,0,0,0,0,0,0,0,0,192.5884682,187.6904274,153.1623384,149.2670097,17.62366171,17.17544477,628.5651485,612.5790527,499.8871888,487.1737183,57.51964095,56.05676237
Amhara,Central Gondar,Dembia,ET030111,170894.5525,0,0,0,1852,1708.945525,3560.945525,3560.945525,0,0,0,0,0,0,537.2804946,563.1599872,307.0641492,321.0501891,61.36853304,62.07664677,0,0,0,0,0,0,458.810073,446.9310555,364.8838599,355.436679,41.98545008,40.8984079
Amhara,Central Gondar,Chilga,ET030112,234176.1309,0,0,0,6623,2341.761309,8964.761309,8964.761309,0,0,0,0,0,0,1921.386996,2013.935527,1098.102516,1148.118468,219.462092,221.9944015,0,0,0,0,0,0,630.8940003,610.2394935,501.7392852,485.3131066,57.73275286,55.84267063
Amhara,West Gondar,Metema,ET030113,93945.00536,125,0,125,5861,939.4500536,6800.450054,6925.450054,36.2635323,38.01025832,20.72517206,21.66915423,4.142044617,4.18983847,1700.324503,1782.224992,971.7618674,1016.023304,194.212188,196.4531462,0,0,0,0,0,0,268.0160506,229.8924779,213.1486138,182.8295838,24.52599708,21.03733052
Amhara,West Gondar,Quara,ET030114,112582.8912,0,0,0,1539,1125.828912,2664.828912,2664.828912,0,0,0,0,0,0,446.4766097,467.9823004,255.1683184,266.7906269,50.99685332,51.58529124,0,0,0,0,0,0,315.6317022,281.057621,251.016533,223.5203533,28.88327841,25.71942381
Amhara,Central Gondar,Alfa,ET030115,205779.3911,0,0,0,0,2057.793911,2057.793911,2057.793911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.8434632,541.7873097,436.4858863,430.8742473,50.22435465,49.57865004
Amhara,Central Gondar,West Belesa,ET030116,171142.0758,0,2242.225679,2242.225679,0,732.6721878,732.6721878,2974.897866,0,0,0,0,0,0,0,0,0,0,0,0,603.139862,585.2397477,479.6668902,465.4312333,55.19298737,53.55495804,197.0826605,191.233599,156.7364932,152.0848339,18.03492271,17.4996784
Amhara,Central Gondar,East Belesa,ET030117,115538.1515,0,3124.756476,3124.756476,0,5598.430294,5598.430294,8723.18677,0,0,0,0,0,0,0,0,0,0,0,0,838.3622084,817.7587239,666.735228,650.3496267,76.71805115,74.83263794,1502.041014,1465.127042,1194.547712,1165.190657,137.450923,134.0729463
Amhara,Central Gondar,Gonder City Adm.,ET030118,364252.432,0,0,0,0,3642.52432,3642.52432,3642.52432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.422844,985.1150456,751.8787335,783.4452674,86.51510931,90.14732021
Amhara,North Gondar,Telemt,ET030119,66790.72395,0,959.5287357,959.5287357,0,714.4413018,714.4413018,1673.970038,0,0,0,0,0,0,0,0,0,0,0,0,253.4329279,255.117302,201.550904,202.8904581,23.19150378,23.3456399,188.6998734,189.9540166,150.069805,151.0672038,17.2678186,17.38258454
Amhara,Central Gondar,Tach Armacho,ET030120,111209.1161,0,0,0,180,1112.091161,1292.091161,1292.091161,0,0,0,0,0,0,52.21948652,54.73477198,29.84424776,31.2035821,5.964544248,6.033367396,0,0,0,0,0,0,301.7870794,287.6212357,240.0061396,228.7402846,27.61636481,26.32005647
Amhara,Central Gondar,Takusa,ET030121,154805.2633,0,0,0,0,1548.052633,1548.052633,1548.052633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.6117219,404.8561738,330.5289449,321.9752401,38.03239342,37.0481593
Amhara,Central Gondar,Kinfaz,ET030122O,147718.7192,0,0,0,0,1477.187192,1477.187192,1477.187192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.324618,386.5845939,315.1902386,307.4441629,36.26744146,35.37613736
Amhara,West Gondar,Abderafi Town,ET030123O,26625.98407,0,0,0,0,266.2598407,266.2598407,266.2598407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.86395748,63.25375809,61.92388316,50.30463969,7.125286675,5.788315598
Amhara,West Gondar,Metema Yohanes Town,ET030124O,8736.29436,0,0,0,0,87.3629436,87.3629436,87.3629436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.31856402,21.98379609,19.34014101,17.48333972,2.225378028,2.011724737
Amhara,Central Gondar,West Dembiya,ET030125O,159133.7068,0,0,0,5630,1591.337068,7221.337068,7221.337068,0,0,0,0,0,0,1633.309495,1711.982035,933.4617495,975.9787067,186.5576895,188.7103247,0,0,0,0,0,0,427.235079,416.1735673,339.7728034,330.9757709,39.09604025,38.08380757
Amhara,West Gondar,Gendawuha Town,ET030192,43628.78072,0,0,0,0,436.2878072,436.2878072,436.2878072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.4461479,109.7863899,96.58405914,87.31125161,11.11346825,10.0464904
Amhara,North Gondar,Debark Town,ET030198,36611.10689,0,0,0,0,366.1110689,366.1110689,366.1110689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.76633217,103.2725344,72.18492266,82.13089289,8.30597568,9.450411163
Amhara,Central Gondar,Aykel Town,ET030199,36446.4559,0,0,0,0,364.464559,364.464559,364.464559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.34339126,102.822825,71.84856493,81.7732467,8.267272596,9.409258517
Amhara,South Gondar,Ebenat,ET030201,199699.1265,0,3295.488656,3295.488656,0,987.8307994,987.8307994,4283.319455,0,0,0,0,0,0,0,0,0,0,0,0,885.9185683,860.6904193,704.5559935,684.492475,81.06990672,78.76129309,265.5562616,257.9940621,211.1923854,205.1782965,24.30090318,23.60889059
Amhara,South Gondar,Libokemekem,ET030202,205785.4519,0,0,0,33,2057.854519,2090.854519,2090.854519,0,0,0,0,0,0,9.573572528,10.0347082,5.471445423,5.720656718,1.093499779,1.106117356,0,0,0,0,0,0,553.2281291,537.4347659,439.9729366,427.4127431,50.62559295,49.18035122
Amhara,South Gondar,Fogera,ET030203,237139.8487,0,0,0,0,2371.398487,2371.398487,2371.398487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.7543448,617.0868533,508.7857667,490.7586956,58.54355797,56.46926865
Amhara,South Gondar,Farta,ET030204,180545.9036,0,0,0,0,1805.459036,1805.459036,1805.459036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.3573631,471.5359259,385.996469,375.0045147,44.41477757,43.14998567
Amhara,South Gondar,Lay Gayint,ET030205,254477.6988,0,1215.050206,1215.050206,26,522.1057814,548.1057814,1763.155987,0,0,0,0,0,0,7.542814719,7.90613373,4.310835788,4.50718408,0.86154528,0.871486402,324.6212044,319.3554049,258.1657314,253.9779305,29.70590267,29.22403233,139.4893863,137.2266778,110.9335402,109.1340466,12.76459478,12.55753561
Amhara,South Gondar,Tach Gayint,ET030206,123704.4089,0,695.3146183,695.3146183,0,487.13185,487.13185,1182.446468,0,0,0,0,0,0,0,0,0,0,0,0,183.7107023,184.8060454,146.1020019,146.9731097,16.81126238,16.91149661,128.706246,129.4736345,102.3578918,102.9681829,11.77783571,11.84805901
Amhara,South Gondar,Semada,ET030207,181302.6849,0,3905.525755,3905.525755,0,2523.445696,2523.445696,6428.971451,0,0,0,0,0,0,0,0,0,0,0,0,1023.251367,1046.677283,813.7744363,832.4046693,93.63715341,95.7808457,661.145111,676.2811081,525.7974798,537.8348812,60.50101487,61.8861014
Amhara,South Gondar,East Esite,ET030208,229753.7872,151,0,151,1272,2297.537872,3569.537872,3720.537872,43.80634702,45.91639205,25.03600785,26.17633831,5.003589897,5.061324871,369.0177047,386.7923886,210.8993509,220.5053135,42.14944602,42.63579627,0,0,0,0,0,0,617.7721247,599.9229474,491.3036803,477.1085327,56.53197745,54.89860934
Amhara,South Gondar,Dera (Amhara),ET030209,299814.2979,0,0,0,0,2998.142979,2998.142979,2998.142979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.8385588,781.1772203,642.4602878,621.256978,73.92484925,71.48508525
Amhara,South Gondar,Debre Tabor Town,ET030210,97955.21655,86,0,86,1202,979.5521655,2181.552166,2267.552166,24.94931023,26.15105772,14.25891838,14.90837811,2.849726696,2.882608867,348.7101266,365.506644,199.2932545,208.3705871,39.82990103,40.28948672,0,0,0,0,0,0,266.3617627,252.800885,211.8329867,201.048251,24.37461413,23.1336659
Amhara,South Gondar,West Esite,ET030211,142339.2643,0,0,0,416,1423.392643,1839.392643,1839.392643,0,0,0,0,0,0,120.6850355,126.4981397,68.97337261,72.11494529,13.78472448,13.94378243,0,0,0,0,0,0,384.9244141,369.4736866,306.1238501,293.8361488,35.22421525,33.81032792
Amhara,South Gondar,Guna Begemider,ET030212O,80382.10873,0,0,0,0,803.8210873,803.8210873,803.8210873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0893577,209.9358186,171.8521967,166.9583916,19.77421481,19.21110793
Amhara,South Gondar,Mena Meketewa,ET030213O,78282.6171,0,0,0,0,782.826171,782.826171,782.826171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.445343,204.4525276,167.3636077,162.5976234,19.25773422,18.70933507
Amhara,South Gondar,Sede Muja,ET030214O,91194.70093,0,0,0,0,911.9470093,911.9470093,911.9470093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.9309616,244.4009534,190.0177364,194.367928,21.86443705,22.3649929
Amhara,South Gondar,Woreta Town,ET030293,44361.82489,0,0,0,0,443.6182489,443.6182489,443.6182489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.9481166,116.1695554,94.59741723,92.3876747,10.88487482,10.63061026
Amhara,South Gondar,Mekan Eyesuse,ET030298,24503.70354,0,0,0,0,245.0370354,245.0370354,245.0370354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.57417982,62.29544893,53.74059772,49.54251269,6.183674946,5.70062127
Amhara,South Gondar,Adisezemen Town,ET030299,38855.613,0,0,0,0,388.55613,388.55613,388.55613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.4996663,100.4350827,83.90209307,79.87431574,9.654214742,9.190757565
Amhara,North Wello,Bugna,ET030301,88080.19776,0,2675.878885,2675.878885,0,745.7075021,745.7075021,3421.586387,0,0,0,0,0,0,0,0,0,0,0,0,707.0341804,711.1816285,562.2922774,565.5906725,64.70029764,65.07982827,197.0345876,198.1903885,156.6982617,157.6174505,18.03052358,18.13629027
Amhara,North Wello,Raya Kobo,ET030302,220311.1035,1653,0,1653,473,2203.111035,2676.111035,4329.111035,479.5489512,502.647656,274.0696753,286.5528956,54.77439801,55.40642392,137.2212062,143.8308175,78.42405107,81.99607962,15.67349683,15.85434877,0,0,0,0,0,0,585.5054806,582.143368,465.6425662,462.9687351,53.57927511,53.27161009
Amhara,North Wello,Gidan,ET030303,189453.69,0,4940.210519,4940.210519,25,4307.387719,4332.387719,9272.598238,0,0,0,0,0,0,7.252706461,7.602051664,4.145034412,4.333830847,0.828408923,0.837967694,1288.299088,1330.012487,1024.562388,1057.736346,117.8915203,121.7086899,1123.272712,1159.642779,893.3197136,922.24421,102.7900501,106.1182543
Amhara,North Wello,Meket,ET030304,190514.2573,0,6549.917444,6549.917444,18,3625.989843,3643.989843,10193.90729,0,0,0,0,0,0,5.221948652,5.473477198,2.984424776,3.12035821,0.596454425,0.60333674,1744.267879,1727.188366,1387.186625,1373.603578,159.6169663,158.0540297,965.6148597,956.1597572,767.9371007,760.4176182,88.36286924,87.49763816
Amhara,North Wello,Wadla,ET030305,152079.9359,0,6995.629374,6995.629374,82,525.5020789,607.5020789,7603.131453,0,0,0,0,0,0,23.78887719,24.93472946,13.59571287,14.21496518,2.717181269,2.748534036,1856.341402,1851.342167,1476.316794,1472.340987,169.8727509,169.4152738,139.4458187,139.0702831,110.8988917,110.6002346,12.76060794,12.72624289
Amhara,South Wello,Delanta,ET030306,153765.8408,0,938.2189457,938.2189457,0,6717.788041,6717.788041,7656.006987,0,0,0,0,0,0,0,0,0,0,0,0,247.3181111,249.9379302,196.687894,198.7713916,22.63194035,22.87167852,1770.834682,1789.592979,1408.314752,1423.232907,162.0480794,163.7646406
Amhara,North Wello,Guba Lafto,ET030307,143274.9295,23,5802.287944,5825.287944,622,1432.749295,2054.749295,7880.037239,6.672489944,6.993887531,3.813431659,3.987124379,0.762136209,0.770930278,180.4473367,189.1390454,103.1284562,107.8257115,20.61081401,20.84863622,1548.064049,1527.148562,1231.14905,1214.515319,141.6624648,139.7485005,382.2608762,377.0962499,304.0055836,299.898244,34.98047641,34.50786438
Amhara,North Wello,Habru,ET030308,199690.3349,196,3521.350366,3717.350366,128,1996.903349,2124.903349,5842.253716,56.86121865,59.60008504,32.49706979,33.97723384,6.494725959,6.56966672,37.13385708,38.92250452,21.22257619,22.18921393,4.241453688,4.290394593,934.8854976,931.4301966,743.4985608,740.7506186,85.55084271,85.23465007,530.1591115,528.1996637,421.6265386,420.0682231,48.5145602,48.33525224
Amhara,North Wello,Woldiya Town,ET030309,81299.20338,0,0,0,0,812.9920338,812.9920338,812.9920338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.6156848,209.2700931,176.2471908,166.4289514,20.27992587,19.15018776
Amhara,North Wello,Lasta,ET030310,117163.8251,0,0,0,0,2937.796041,2937.796041,2937.796041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.5559673,781.4759345,616.786491,621.4945404,70.97068758,71.51242042
Amhara,North Wello,Dawunt,ET030311,76572.81089,0,1334.17371,1334.17371,54,689.4970048,743.4970048,2077.670715,0,0,0,0,0,0,15.66584596,16.42043159,8.953274329,9.361074629,1.789363274,1.810010219,358.0568123,349.0552538,284.7565026,277.597716,32.76557622,31.9418487,185.0426956,180.3907169,147.1613136,143.4616739,16.93315233,16.5074524
Amhara,North Wello,Gazo,ET030312O,22770.03664,0,0,0,0,227.7003664,227.7003664,227.7003664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.75099244,59.93020175,48.31423267,47.66147177,5.559288931,5.484178839
Amhara,West Gojam,Denbecha /Town/,ET030317O,31559.45295,0,0,0,0,315.5945295,315.5945295,315.5945295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.73387067,81.53122995,68.18269149,64.84040269,7.845457977,7.460876703
Amhara,North Wello,Mersa Town,ET030397,38040.43909,0,0,0,0,380.4043909,380.4043909,380.4043909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0465411,99.56778611,81.15588126,79.18456952,9.338221212,9.111391748
Amhara,North Wello,Lalibela Town,ET030398,30541.24315,0,0,0,0,305.4124315,305.4124315,305.4124315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.16376369,83.70482503,62.16231396,66.56902594,7.152721772,7.659781158
Amhara,North Wello,Kobo Town,ET030399,58374.3311,0,7418.588411,7418.588411,0,583.743311,583.743311,8002.331722,0,0,0,0,0,0,0,0,0,0,0,0,1997.665687,1934.186171,1588.709598,1538.225417,182.8052563,176.9962816,157.1894703,152.1944845,125.0101164,121.0376891,14.38431945,13.92723113
Amhara,South Wello,Mekdela,ET030401,169506.6774,0,710.4681577,710.4681577,35,7317.90736,7352.90736,8063.375518,0,0,0,0,0,0,10.15378905,10.64287233,5.803048176,6.067363185,1.159772493,1.173154771,182.786517,193.7616066,145.367013,154.0953155,16.7266907,17.73101495,1882.72308,1995.767821,1497.297694,1587.200258,172.2869233,182.6315837
Amhara,South Wello,Tenta,ET030402,199334.7696,0,1596.047622,1596.047622,0,10455.25601,10455.25601,12051.30363,0,0,0,0,0,0,0,0,0,0,0,0,415.4896075,430.4156323,330.4318293,342.3022434,38.0212188,39.38709088,2721.754762,2819.530924,2164.565344,2242.325065,249.0662377,258.0136789
Amhara,South Wello,Kutaber,ET030403,114277.8872,0,5708.800697,5708.800697,51,351.9374664,402.9374664,6111.738164,0,0,0,0,0,0,14.79552118,15.50818539,8.4558702,8.841014927,1.689954204,1.709454096,1496.197075,1529.467295,1189.900127,1216.359367,136.9161474,139.9606864,92.23790351,94.2889537,73.35523835,74.98640374,8.44063834,8.628328782
Amhara,South Wello,Ambasel,ET030404,145725.2159,0,6696.518895,6696.518895,95,738.4464856,833.4464856,7529.96538,0,0,0,0,0,0,27.56028455,28.88779632,15.75113076,16.46855722,3.147953909,3.184277237,1776.152023,1773.002992,1412.543543,1410.039172,162.5346662,162.2465002,195.8619455,195.5146918,155.7656793,155.4895144,17.92321577,17.89143878
Amhara,South Wello,Thehulederie,ET030405,120337.6497,17,3381.416355,3398.416355,0,1133.854623,1133.854623,4532.270978,4.931840393,5.169395131,2.8186234,2.947004976,0.563318068,0.569818032,0,0,0,0,0,0,895.5563323,896.5943358,712.2207435,713.0462501,81.95185305,82.04684017,300.2974437,300.6455064,238.8214576,239.098266,27.48004909,27.51190012
Amhara,South Wello,Worebabu,ET030406,121296.2619,0,2356.434803,2356.434803,42,1432.616818,1474.616818,3831.051621,0,0,0,0,0,0,12.18454685,12.77144679,6.963657811,7.280835822,1.391726991,1.407785726,624.600832,624.3096137,496.7344353,496.5028343,57.15686859,57.13021937,379.7319811,379.5549322,301.9943963,301.8535923,34.74905865,34.732857
Amhara,South Wello,Kalu,ET030407,229017.4033,109,1277.351631,1386.351631,192,4575.238654,4767.238654,6153.590285,31.62180017,33.14494525,18.07235003,18.89550249,3.611862906,3.653539146,55.70078562,58.38375678,31.83386428,33.2838209,6.362180531,6.435591889,341.9455572,335.0508072,271.943495,266.4602175,31.29124439,30.66030972,1224.786106,1200.09038,974.0515922,954.4115003,112.0794833,109.8195914
Amhara,South Wello,Albuko,ET030408,92091.41908,0,1898.90176,1898.90176,0,686.8936712,686.8936712,2585.795432,0,0,0,0,0,0,0,0,0,0,0,0,498.8153817,507.6025513,396.6994026,403.6876894,45.64631323,46.45042215,180.4375223,183.6161234,143.4988975,146.0267849,16.51173553,16.80260752
Amhara,South Wello,Dessie Zuria,ET030409,184009.096,0,1793.10257,1793.10257,0,1840.09096,1840.09096,3633.19353,0,0,0,0,0,0,0,0,0,0,0,0,464.7851911,485.5591709,369.6357699,386.1569633,42.53222975,44.43324488,476.9649227,498.2832862,379.3221036,396.2762361,43.6467901,45.59762147
Amhara,South Wello,Legambo,ET030410,196941.7746,0,902.1045223,902.1045223,0,16702.70047,16702.70047,17604.805,0,0,0,0,0,0,0,0,0,0,0,0,234.5467131,243.5686837,186.5310181,193.7060381,21.46323695,22.28883238,4342.693556,4509.737695,3453.670442,3586.517808,397.3974292,412.6835438
